implementation,version,name,cold_ns,warm_ns,parse_ns,compile_ns,memory,exit_status
go-santhosh-tekuri,6.0.2,stale-invalid,2714042,3305583,4039958,393459,14708,0
go-santhosh-tekuri,6.0.2,stale-invalid,3779375,2555875,4779458,231709,20572,0
go-santhosh-tekuri,6.0.2,stylecop-rmUniqueItems,2342583,3170333,4443625,391541,18592,0
go-santhosh-tekuri,6.0.2,stylecop-rmUniqueItems,2634459,2308166,5006541,420834,16688,0
go-santhosh-tekuri,6.0.2,stylecop-rmUniqueItems,2950541,2088666,5520709,438875,16628,0
go-santhosh-tekuri,6.0.2,stylecop-rmUniqueItems-invalid,3030042,2317792,6448584,572000,17240,0
go-santhosh-tekuri,6.0.2,stylecop-rmUniqueItems-invalid,2920042,2808417,4862500,527375,19056,0
go-santhosh-tekuri,6.0.2,stylecop-rmUniqueItems-invalid,2989834,1978375,5442750,522834,23096,0
go-santhosh-tekuri,6.0.2,tmuxinator,1386167,665000,2449500,373667,16840,0
go-santhosh-tekuri,6.0.2,tmuxinator,1584917,1227042,2814000,574333,16872,0
go-santhosh-tekuri,6.0.2,tmuxinator,1810583,1101708,2683042,309083,15200,0
go-santhosh-tekuri,6.0.2,tmuxinator-invalid,2767792,1803583,2903708,350417,19076,0
go-santhosh-tekuri,6.0.2,tmuxinator-invalid,1409375,1156541,2652375,269375,14832,0
go-santhosh-tekuri,6.0.2,tmuxinator-invalid,1375791,1150000,2725333,523583,16828,0
go-santhosh-tekuri,6.0.2,ui5,10479459,7193000,5077875,5256125,27664,0
go-santhosh-tekuri,6.0.2,ui5,9373000,6708333,5019292,6231292,20856,0
go-santhosh-tekuri,6.0.2,ui5,8071459,7049792,5176208,5467209,27556,0
go-santhosh-tekuri,6.0.2,ui5-invalid,8879125,8081584,4783209,5709458,30572,0
go-santhosh-tekuri,6.0.2,ui5-invalid,11108250,7868875,5411000,5001208,25100,0
go-santhosh-tekuri,6.0.2,ui5-invalid,9147125,8038500,5316458,5465666,22812,0
go-santhosh-tekuri,6.0.2,unreal-engine-uproject-rmUniqueItems,3134083,3977375,4008375,396875,16744,0
go-santhosh-tekuri,6.0.2,unreal-engine-uproject-rmUniqueItems,3194625,3160583,4015542,570708,16592,0
go-santhosh-tekuri,6.0.2,unreal-engine-uproject-rmUniqueItems,4689833,3442667,3667083,421084,16616,0
go-santhosh-tekuri,6.0.2,unreal-engine-uproject-rmUniqueItems-invalid,3458042,4844667,4337583,424417,18680,0
go-santhosh-tekuri,6.0.2,unreal-engine-uproject-rmUniqueItems-invalid,4118000,4894208,4430541,442292,20888,0
go-santhosh-tekuri,6.0.2,unreal-engine-uproject-rmUniqueItems-invalid,3967417,3447042,5228250,545958,18324,0
go-santhosh-tekuri,6.0.2,vercel,3514708,2109625,2915333,2910084,20440,0
go-santhosh-tekuri,6.0.2,vercel,2753917,2051291,3192958,2610000,19124,0
go-santhosh-tekuri,6.0.2,vercel,2635000,1937000,3908375,2533333,20816,0
go-santhosh-tekuri,6.0.2,vercel-invalid,2660458,2184333,3779875,4047709,16324,0
go-santhosh-tekuri,6.0.2,vercel-invalid,3637750,2653833,3839959,3438250,23624,0
go-santhosh-tekuri,6.0.2,vercel-invalid,2379250,2094791,3428541,2515000,18564,0
go-santhosh-tekuri,6.0.2,yamllint,502125,382042,5351084,87042,17332,0
go-santhosh-tekuri,6.0.2,yamllint,500375,1054833,4471333,285541,16872,0
go-santhosh-tekuri,6.0.2,yamllint,478208,816334,4812333,152291,18184,0
go-santhosh-tekuri,6.0.2,yamllint-invalid,874584,735583,4578458,117416,16060,0
go-santhosh-tekuri,6.0.2,yamllint-invalid,821458,1141708,4263916,166500,16964,0
go-santhosh-tekuri,6.0.2,yamllint-invalid,776209,916834,5090625,141875,18508,0
go-santhosh-tekuri,6.0.2,zschema-advanced-rmUniqueItems-invalid,78476792,74020250,49433042,508709,80396,0
go-santhosh-tekuri,6.0.2,zschema-advanced-rmUniqueItems-invalid,81417125,74793084,51032542,329708,73804,0
go-santhosh-tekuri,6.0.2,zschema-advanced-rmUniqueItems-invalid,78583459,75491542,49549667,684416,73656,0
go-santhosh-tekuri,6.0.2,zschema-advanced-rmUniqueItems-valid,76420500,71171792,30193209,256791,60620,0
go-santhosh-tekuri,6.0.2,zschema-advanced-rmUniqueItems-valid,79670834,72717292,32925042,321291,61124,0
go-santhosh-tekuri,6.0.2,zschema-advanced-rmUniqueItems-valid,75726500,72866333,31881125,309500,63060,0
go-santhosh-tekuri,6.0.2,zschema-basic-rmUniqueItems-invalid,1967792,2212417,6281750,281416,16392,0
go-santhosh-tekuri,6.0.2,zschema-basic-rmUniqueItems-invalid,3251584,2414459,5860750,154667,23144,0
go-santhosh-tekuri,6.0.2,zschema-basic-rmUniqueItems-invalid,2380042,2132833,5868333,128333,16540,0
go-santhosh-tekuri,6.0.2,zschema-basic-rmUniqueItems-valid,1963417,1995667,5506500,177334,14608,0
go-santhosh-tekuri,6.0.2,zschema-basic-rmUniqueItems-valid,2184500,1874875,6018958,132208,15788,0
go-santhosh-tekuri,6.0.2,zschema-basic-rmUniqueItems-valid,2159292,2450375,5927833,119209,16716,0
hyperjump,v1.17.6,ajv-cosmicrealms-rmUniqueItems-invalid,1206814792,1154743959,71755000,25230875,351792,0
hyperjump,v1.17.6,ajv-cosmicrealms-rmUniqueItems-invalid,1215042793,1146569667,75556625,23587666,337736,0
hyperjump,v1.17.6,ajv-cosmicrealms-rmUniqueItems-invalid,1190576125,1136514375,75459209,23183334,335060,0
hyperjump,v1.17.6,ajv-cosmicrealms-rmUniqueItems-valid,1189615083,1121971584,47668292,25500292,306232,0
hyperjump,v1.17.6,ajv-cosmicrealms-rmUniqueItems-valid,1180588334,1122667125,47924500,25329500,306484,0
hyperjump,v1.17.6,ajv-cosmicrealms-rmUniqueItems-valid,1185322500,1108218167,49638042,25283833,297756,0
hyperjump,v1.17.6,ansible-meta,682302958,651570250,502791,33801250,158156,0
hyperjump,v1.17.6,ansible-meta,694606250,669856584,540417,31976750,159128,0
hyperjump,v1.17.6,ansible-meta,690614458,648036834,463375,34307291,158572,0
hyperjump,v1.17.6,ansible-meta-invalid,683133751,659837167,597958,36394667,159080,0
hyperjump,v1.17.6,ansible-meta-invalid,690118917,663977250,1069958,38720917,159780,0
hyperjump,v1.17.6,ansible-meta-invalid,681936376,649493792,1122625,32081791,158900,0
hyperjump,v1.17.6,aws-cdk,40860834,19719042,1353125,16655833,165152,0
hyperjump,v1.17.6,aws-cdk,42320375,19678875,1290125,15249916,162740,0
hyperjump,v1.17.6,aws-cdk,43764833,20326167,1184208,17634875,166064,0
hyperjump,v1.17.6,aws-cdk-invalid,38602125,18875000,1379583,17694041,159312,0
hyperjump,v1.17.6,aws-cdk-invalid,37777042,18289750,863833,16446416,157144,0
hyperjump,v1.17.6,aws-cdk-invalid,38273792,19506875,863500,17516250,157340,0
hyperjump,v1.17.6,babelrc,176663208,141878333,681458,17969375,157128,0
hyperjump,v1.17.6,babelrc,180023708,143334333,681125,17368917,158748,0
hyperjump,v1.17.6,babelrc,178698125,142329000,669959,18272083,159080,0
hyperjump,v1.17.6,babelrc-invalid,176798209,139035834,1200291,18361000,159408,0
hyperjump,v1.17.6,babelrc-invalid,177969500,140493083,1217000,16969167,161660,0
hyperjump,v1.17.6,babelrc-invalid,179444501,146024458,1412208,17880792,160580,0
hyperjump,v1.17.6,clang-format,210725917,182805083,323500,26026541,162224,0
hyperjump,v1.17.6,clang-format,209971708,180516792,317500,27723916,160316,0
hyperjump,v1.17.6,clang-format,213521250,178427875,438667,25514625,158240,0
hyperjump,v1.17.6,clang-format-invalid,221211958,179115084,425083,28024542,160624,0
hyperjump,v1.17.6,clang-format-invalid,213972250,176571167,430958,27453875,158024,0
hyperjump,v1.17.6,clang-format-invalid,224480792,177999042,438625,27947000,159916,0
hyperjump,v1.17.6,cmake-presets,3126461377,3111143710,8586500,41757708,198800,0
hyperjump,v1.17.6,cmake-presets,3166674876,3199563918,9398625,39788750,192920,0
hyperjump,v1.17.6,cmake-presets,3160068751,3071713544,9261000,40614917,199472,0
hyperjump,v1.17.6,cmake-presets-invalid,3190273710,3143047294,10396792,40594083,217212,0
hyperjump,v1.17.6,cmake-presets-invalid,3149378835,3102357001,10369750,40142375,205968,0
hyperjump,v1.17.6,cmake-presets-invalid,3186552669,3181782043,10584916,39629833,207532,0
hyperjump,v1.17.6,code-climate,329542501,289804042,5030958,17038708,171700,0
hyperjump,v1.17.6,code-climate,351037166,295292417,5287625,17903458,167904,0
hyperjump,v1.17.6,code-climate,331968667,286245792,4940375,16267750,172400,0
hyperjump,v1.17.6,code-climate-invalid,329968584,281635834,6685583,15777542,170228,0
hyperjump,v1.17.6,code-climate-invalid,353643750,293151709,5062667,16091916,166628,0
hyperjump,v1.17.6,code-climate-invalid,344811209,279774333,5333125,15690750,169452,0
hyperjump,v1.17.6,cypress,372167708,323016542,1920000,20138625,173592,0
hyperjump,v1.17.6,cypress,366264875,321436584,3274416,17729791,175084,0
hyperjump,v1.17.6,cypress,372384584,323677542,2039042,19324959,174432,0
hyperjump,v1.17.6,cypress-invalid,392702667,348899625,1496542,19979417,158164,0
hyperjump,v1.17.6,cypress-invalid,359045958,330836292,1417750,19777625,159400,0
hyperjump,v1.17.6,cypress-invalid,360315792,330864875,1426500,19237666,160260,0
hyperjump,v1.17.6,deno-rmUniqueItems,580876750,540656042,4183209,21171458,174692,0
hyperjump,v1.17.6,deno-rmUniqueItems,582093333,551944583,4081292,22487708,194140,0
hyperjump,v1.17.6,deno-rmUniqueItems,588376750,556028750,4116250,22026417,171328,0
hyperjump,v1.17.6,deno-rmUniqueItems-invalid,574235875,544662834,2908292,23077291,167872,0
hyperjump,v1.17.6,deno-rmUniqueItems-invalid,577001709,544919167,3194125,20559334,169580,0
hyperjump,v1.17.6,deno-rmUniqueItems-invalid,579508334,539580000,2788541,20789917,168048,0
hyperjump,v1.17.6,dependabot,271727459,236842041,1794458,18473917,159644,0
hyperjump,v1.17.6,dependabot,270949791,226439292,1670791,18331625,160812,0
hyperjump,v1.17.6,dependabot,271431542,237937208,1381416,16712708,161440,0
hyperjump,v1.17.6,dependabot-invalid,285262458,237884625,2479917,19299375,165212,0
hyperjump,v1.17.6,dependabot-invalid,277630626,237026917,2339208,18085583,166508,0
hyperjump,v1.17.6,dependabot-invalid,275913209,240297208,2092625,19099791,164020,0
hyperjump,v1.17.6,draft-04-rmUniqueItems,273447792,228090167,23249375,18094750,283400,0
hyperjump,v1.17.6,draft-04-rmUniqueItems,280863709,233416208,30441292,18089459,283684,0
hyperjump,v1.17.6,draft-04-rmUniqueItems,274206500,234987833,24720583,16215875,277364,0
hyperjump,v1.17.6,draft-04-rmUniqueItems-invalid,276849125,228523875,21759292,16238750,265468,0
hyperjump,v1.17.6,draft-04-rmUniqueItems-invalid,269815875,226642792,21100584,16094000,267836,0
hyperjump,v1.17.6,draft-04-rmUniqueItems-invalid,279024459,232418958,20740250,18880791,274644,0
hyperjump,v1.17.6,example-address-invalid,381801875,361503667,13333333,24636875,184364,0
hyperjump,v1.17.6,example-address-invalid,370562708,343480500,17174417,33183750,186348,0
hyperjump,v1.17.6,example-address-invalid,378935000,337312875,13538291,25278417,189372,0
hyperjump,v1.17.6,example-address-valid,373080584,326311792,17175792,24855042,191916,0
hyperjump,v1.17.6,example-address-valid,371963292,332010334,18452917,23820542,193504,0
hyperjump,v1.17.6,example-address-valid,370885709,335074166,16895333,22212291,193328,0
hyperjump,v1.17.6,example-blogpost-invalid,776428334,740029875,48381417,24497959,261456,0
hyperjump,v1.17.6,example-blogpost-invalid,787825333,725152209,49762708,22125500,261728,0
hyperjump,v1.17.6,example-blogpost-invalid,814287751,753884583,51805167,23645000,255768,0
hyperjump,v1.17.6,example-blogpost-valid,764874250,712369750,26826250,24212792,261440,0
hyperjump,v1.17.6,example-blogpost-valid,759925417,717168709,26225250,24194667,213688,0
hyperjump,v1.17.6,example-blogpost-valid,782889751,713435084,23776916,24600083,262208,0
hyperjump,v1.17.6,example-calendar-invalid,770641542,726240083,84799833,27414084,308404,0
hyperjump,v1.17.6,example-calendar-invalid,756393542,708360250,82604751,25287667,306052,0
hyperjump,v1.17.6,example-calendar-invalid,770682750,729339251,82935875,25135459,306576,0
hyperjump,v1.17.6,example-calendar-valid,733194667,726121917,31279958,25380375,226708,0
hyperjump,v1.17.6,example-calendar-valid,730937375,693264251,31691917,24167959,245060,0
hyperjump,v1.17.6,example-calendar-valid,736402876,687141083,29582709,25038625,257736,0
hyperjump,v1.17.6,example-devicetype-invalid,822135375,802625209,39855042,24235291,232856,0
hyperjump,v1.17.6,example-devicetype-invalid,831202126,776706709,40109084,24875708,234872,0
hyperjump,v1.17.6,example-devicetype-invalid,828014083,800442792,40113417,24419833,232648,0
hyperjump,v1.17.6,example-devicetype-valid,793305667,757558833,6306792,26607792,169828,0
hyperjump,v1.17.6,example-devicetype-valid,797684917,768662459,6220458,23773208,168816,0
hyperjump,v1.17.6,example-devicetype-valid,788730251,755490834,7804917,23537000,169912,0
hyperjump,v1.17.6,example-health-record-invalid,979171792,937447417,74918625,25149583,311664,0
hyperjump,v1.17.6,example-health-record-invalid,958540291,916345583,79068167,23775125,310964,0
hyperjump,v1.17.6,example-health-record-invalid,969557125,914804542,77019459,25390000,312152,0
hyperjump,v1.17.6,example-health-record-valid,956518667,890469125,35571875,25276583,248868,0
hyperjump,v1.17.6,example-health-record-valid,955171709,897246084,36176000,23379667,247828,0
hyperjump,v1.17.6,example-health-record-valid,947059876,906433042,36169875,24630208,248088,0
hyperjump,v1.17.6,example-job-posting-invalid,385465333,342183750,38831000,25501500,243472,0
hyperjump,v1.17.6,example-job-posting-invalid,389352375,340820584,39308708,22297292,244540,0
hyperjump,v1.17.6,example-job-posting-invalid,393898667,349291625,39462750,24040917,241992,0
hyperjump,v1.17.6,example-job-posting-valid,370848875,342098250,18807292,24901625,196564,0
hyperjump,v1.17.6,example-job-posting-valid,372253334,331532084,18309875,24416334,197212,0
hyperjump,v1.17.6,example-job-posting-valid,368703500,344793333,18596750,23885167,195820,0
hyperjump,v1.17.6,example-movie-invalid,530801875,500503292,47477792,23981125,256016,0
hyperjump,v1.17.6,example-movie-invalid,527162333,481522583,47991709,24292833,254876,0
hyperjump,v1.17.6,example-movie-invalid,535075625,499676458,46844792,25740625,255160,0
hyperjump,v1.17.6,example-movie-valid,498210084,461424667,15488125,22976792,189352,0
hyperjump,v1.17.6,example-movie-valid,509194625,463273583,14669875,25126625,191144,0
hyperjump,v1.17.6,example-movie-valid,541170625,494841584,20380916,25606083,185956,0
hyperjump,v1.17.6,example-userprofile-invalid,428220208,379953375,41705958,24107167,244492,0
hyperjump,v1.17.6,example-userprofile-invalid,428559208,379371833,43699875,23697458,244612,0
hyperjump,v1.17.6,example-userprofile-invalid,430649708,373403001,41191500,23983792,244840,0
hyperjump,v1.17.6,example-userprofile-valid,411634583,357784166,14342584,25327792,191964,0
hyperjump,v1.17.6,example-userprofile-valid,404986125,370147083,15906500,24624209,190652,0
hyperjump,v1.17.6,example-userprofile-valid,411884084,376613875,15574083,22252042,190240,0
hyperjump,v1.17.6,fabric-mod,440241458,375062833,2662041,20795292,163976,0
hyperjump,v1.17.6,fabric-mod,417448126,354377459,2527750,19535208,163408,0
hyperjump,v1.17.6,fabric-mod,408162458,362011125,2624708,19748625,163512,0
hyperjump,v1.17.6,fabric-mod-invalid,406259458,353642042,3630708,20154875,169844,0
hyperjump,v1.17.6,fabric-mod-invalid,412786750,354587667,4474584,18095791,170056,0
hyperjump,v1.17.6,fabric-mod-invalid,401049959,375101625,3216875,19777958,170120,0
hyperjump,v1.17.6,geojson,1935253876,1847870459,111666625,32488167,1427352,0
hyperjump,v1.17.6,geojson,1953280834,1898813542,112235584,29021917,1455408,0
hyperjump,v1.17.6,geojson,1965704835,1954003543,110950959,30902459,1442660,0
hyperjump,v1.17.6,geojson-invalid,1958548667,1885659001,114153667,30820250,1411364,0
hyperjump,v1.17.6,geojson-invalid,1964983209,1902464626,113386834,29220833,1454772,0
hyperjump,v1.17.6,geojson-invalid,1963416585,1857435917,111824209,29541542,1422708,0
hyperjump,v1.17.6,gitpod-configuration,444295625,411041959,1246250,20265167,159764,0
hyperjump,v1.17.6,gitpod-configuration,440464167,407927833,1105292,17828125,161584,0
hyperjump,v1.17.6,gitpod-configuration,439976875,418726792,1208333,18714167,161524,0
hyperjump,v1.17.6,gitpod-configuration-invalid,442507375,417540292,2081208,20267375,168288,0
hyperjump,v1.17.6,gitpod-configuration-invalid,444527209,410872333,2020000,20095750,164744,0
hyperjump,v1.17.6,gitpod-configuration-invalid,440266417,389486250,1964958,19964667,165332,0
hyperjump,v1.17.6,importmap,65690541,40047625,2681459,15168792,162812,0
hyperjump,v1.17.6,importmap,67371083,40059083,2477917,16883000,165592,0
hyperjump,v1.17.6,importmap,64700792,39680000,2420000,16768666,163748,0
hyperjump,v1.17.6,importmap-invalid,69618750,41268667,3487166,15917625,166164,0
hyperjump,v1.17.6,importmap-invalid,68873500,40427292,3522292,16841958,168132,0
hyperjump,v1.17.6,importmap-invalid,68924500,41302416,3550875,17746292,172936,0
hyperjump,v1.17.6,jasmine,138274375,102319667,533958,17875875,157036,0
hyperjump,v1.17.6,jasmine,138756625,103446500,551208,16682709,156772,0
hyperjump,v1.17.6,jasmine,141556500,106442666,539875,17645459,156688,0
hyperjump,v1.17.6,jasmine-invalid,141126083,105484625,1103459,18014125,159436,0
hyperjump,v1.17.6,jasmine-invalid,140366834,106495208,1084459,17384208,158240,0
hyperjump,v1.17.6,jasmine-invalid,140328833,104847333,1120917,15391750,157720,0
hyperjump,v1.17.6,jsck-complex-invalid,114083875,83525667,10271625,27572542,190812,0
hyperjump,v1.17.6,jsck-complex-invalid,111795375,84585250,10615792,29633250,189676,0
hyperjump,v1.17.6,jsck-complex-invalid,111210292,83500584,11546334,26696083,190052,0
hyperjump,v1.17.6,jsck-complex-valid,126057042,93078584,10421834,26023250,193712,0
hyperjump,v1.17.6,jsck-complex-valid,122572625,92836041,12314958,27792834,191400,0
hyperjump,v1.17.6,jsck-complex-valid,122860666,91741666,11406833,25989500,192004,0
hyperjump,v1.17.6,jsck-medium-invalid,1120687334,1057887584,34970542,28462250,233292,0
hyperjump,v1.17.6,jsck-medium-invalid,1071266583,1000033500,33307750,25543625,239188,0
hyperjump,v1.17.6,jsck-medium-invalid,1067709084,992015167,34988541,25029333,234752,0
hyperjump,v1.17.6,jsck-medium-valid,1040136459,997263417,20656333,25478541,202836,0
hyperjump,v1.17.6,jsck-medium-valid,1047551792,1006467376,20408833,25328500,205604,0
hyperjump,v1.17.6,jsck-medium-valid,1045873709,1012704043,24782250,23597375,200612,0
hyperjump,v1.17.6,jsconfig-rmUniqueItems,1229538293,1176248543,1417084,25620583,161852,0
hyperjump,v1.17.6,jsconfig-rmUniqueItems,1241464334,1176451833,1461083,26124500,161784,0
hyperjump,v1.17.6,jsconfig-rmUniqueItems,1228229792,1196740167,1419417,26252750,161780,0
hyperjump,v1.17.6,jsconfig-rmUniqueItems-invalid,1238736334,1200825876,2029542,28379042,186312,0
hyperjump,v1.17.6,jsconfig-rmUniqueItems-invalid,1247936459,1193875750,2268334,24168750,161688,0
hyperjump,v1.17.6,jsconfig-rmUniqueItems-invalid,1254914459,1225338959,1965333,25110542,163792,0
hyperjump,v1.17.6,jshintrc,380207625,346198292,3772000,20261125,163320,0
hyperjump,v1.17.6,jshintrc,390483208,339897334,3147750,20337625,164116,0
hyperjump,v1.17.6,jshintrc,389048542,344270459,3206125,19901875,164572,0
hyperjump,v1.17.6,jshintrc-invalid,387218167,355041541,4087708,19425750,164932,0
hyperjump,v1.17.6,jshintrc-invalid,387632292,349691959,3964417,19762458,167364,0
hyperjump,v1.17.6,jshintrc-invalid,386760083,350337666,3970250,19644292,165956,0
hyperjump,v1.17.6,katydid-conf-invalid,1085738376,995429459,22397750,25771417,195508,0
hyperjump,v1.17.6,katydid-conf-invalid,1065445250,1015332876,22362208,23125917,191520,0
hyperjump,v1.17.6,katydid-conf-invalid,1035652001,959653917,22364833,25586750,192684,0
hyperjump,v1.17.6,katydid-conf-valid,1061107875,1023439959,24070458,23562375,206324,0
hyperjump,v1.17.6,katydid-conf-valid,1056466500,993326125,25111791,24855125,205288,0
hyperjump,v1.17.6,katydid-conf-valid,1057088917,1030242417,26419625,25273666,205016,0
hyperjump,v1.17.6,lazygit-rmUniqueItems,546903000,508740917,554458,34705333,160904,0
hyperjump,v1.17.6,lazygit-rmUniqueItems,550248167,506958000,569625,33385333,158648,0
hyperjump,v1.17.6,lazygit-rmUniqueItems,547611042,505990959,592209,34408916,159732,0
hyperjump,v1.17.6,lazygit-rmUniqueItems-invalid,558186709,526117667,823375,34973375,161848,0
hyperjump,v1.17.6,lazygit-rmUniqueItems-invalid,550276750,510596833,828416,34879958,161888,0
hyperjump,v1.17.6,lazygit-rmUniqueItems-invalid,593622457,554987209,990000,30983625,160900,0
hyperjump,v1.17.6,lerna,152735875,121885292,1223459,19308042,159984,0
hyperjump,v1.17.6,lerna,156780458,119198875,1200208,18408042,158424,0
hyperjump,v1.17.6,lerna,152458834,118394291,1156500,17051583,160524,0
hyperjump,v1.17.6,lerna-invalid,154033167,119212917,1716250,18002916,160684,0
hyperjump,v1.17.6,lerna-invalid,155983708,119643208,1390042,16186625,159888,0
hyperjump,v1.17.6,lerna-invalid,155567916,118365667,1402416,17960584,163060,0
hyperjump,v1.17.6,nest-cli,599696417,557057959,1184375,21205791,162184,0
hyperjump,v1.17.6,nest-cli,641305875,589635333,1184667,23675541,159468,0
hyperjump,v1.17.6,nest-cli,623134126,582060459,1207958,21409417,156420,0
hyperjump,v1.17.6,nest-cli-invalid,589388375,570703667,3058583,21511958,162400,0
hyperjump,v1.17.6,nest-cli-invalid,595762333,556197959,1774875,21930959,160692,0
hyperjump,v1.17.6,nest-cli-invalid,623564167,578513167,1847084,23265166,161788,0
hyperjump,v1.17.6,omnisharp,514498126,480398125,1928917,22142000,161632,0
hyperjump,v1.17.6,omnisharp,516530459,474050084,1804958,21622500,162504,0
hyperjump,v1.17.6,omnisharp,508816292,480439334,1782375,20729375,162500,0
hyperjump,v1.17.6,omnisharp-invalid,507622375,477909584,2126667,20203250,163572,0
hyperjump,v1.17.6,omnisharp-invalid,510442917,471262000,2026167,21375542,164040,0
hyperjump,v1.17.6,omnisharp-invalid,548847750,499619042,3209750,20621625,160496,0
hyperjump,v1.17.6,pre-commit-hooks,458412250,432508834,1682417,21813750,180816,0
hyperjump,v1.17.6,pre-commit-hooks,458422375,433757500,1877375,20261167,160184,0
hyperjump,v1.17.6,pre-commit-hooks,457092750,435634333,2637542,17529041,161012,0
hyperjump,v1.17.6,pre-commit-hooks-invalid,461784000,437481833,3753000,20113333,166048,0
hyperjump,v1.17.6,pre-commit-hooks-invalid,476907750,452160208,2784125,20020709,169656,0
hyperjump,v1.17.6,pre-commit-hooks-invalid,485209417,451520583,2573208,19844791,163928,0
hyperjump,v1.17.6,pulumi,1270619959,1219020584,10053833,18848541,203704,0
hyperjump,v1.17.6,pulumi,1266334251,1215022917,8610500,19025500,177620,0
hyperjump,v1.17.6,pulumi,1265040042,1208551626,8377333,18904291,176748,0
hyperjump,v1.17.6,pulumi-invalid,1264904250,1225073626,11312750,19379125,180852,0
hyperjump,v1.17.6,pulumi-invalid,1260624501,1229328084,10140708,18621959,181120,0
hyperjump,v1.17.6,pulumi-invalid,1271251584,1249273083,10377875,19348083,181228,0
hyperjump,v1.17.6,semantic-release,124217209,93593250,1346792,18790333,161608,0
hyperjump,v1.17.6,semantic-release,125999792,91377166,1432708,17637417,161588,0
hyperjump,v1.17.6,semantic-release,147351959,97137000,1326334,18581458,159436,0
hyperjump,v1.17.6,semantic-release-invalid,128554291,93007709,1905958,18401541,165044,0
hyperjump,v1.17.6,semantic-release-invalid,128666250,97631334,1995250,18258542,164456,0
hyperjump,v1.17.6,semantic-release-invalid,128466292,92050708,1952500,17850500,165440,0
hyperjump,v1.17.6,stale,139847958,100919583,820250,17436500,160008,0
hyperjump,v1.17.6,stale,139808833,105871125,792500,15271834,159864,0
hyperjump,v1.17.6,stale,151403250,103251917,830959,17610708,158568,0
hyperjump,v1.17.6,stale-invalid,151274792,109841376,1385750,17811917,159740,0
hyperjump,v1.17.6,stale-invalid,141323916,102110541,1330667,17455916,161556,0
hyperjump,v1.17.6,stale-invalid,136789042,105901708,1353834,16984167,162520,0
hyperjump,v1.17.6,stylecop-rmUniqueItems,383636334,329747208,1389583,20287625,161096,0
hyperjump,v1.17.6,stylecop-rmUniqueItems,374737541,330647959,1338875,20307792,162444,0
hyperjump,v1.17.6,stylecop-rmUniqueItems,382606959,341663958,1371041,19621209,161860,0
hyperjump,v1.17.6,stylecop-rmUniqueItems-invalid,377795000,346359542,2135875,20113333,164580,0
hyperjump,v1.17.6,stylecop-rmUniqueItems-invalid,382316584,336394376,2131125,19989542,165748,0
hyperjump,v1.17.6,stylecop-rmUniqueItems-invalid,388506542,338837375,2138750,19697958,166280,0
hyperjump,v1.17.6,tmuxinator,88462333,65469958,1034750,23585541,161368,0
hyperjump,v1.17.6,tmuxinator,100956125,61651417,1049083,18121500,163304,0
hyperjump,v1.17.6,tmuxinator,91356625,64932333,1013084,18023250,160720,0
hyperjump,v1.17.6,tmuxinator-invalid,93493833,64025709,1394416,18087625,161112,0
hyperjump,v1.17.6,tmuxinator-invalid,92720917,62703459,1326917,17993417,160072,0
hyperjump,v1.17.6,tmuxinator-invalid,92554709,66205584,1319084,18436375,160780,0
hyperjump,v1.17.6,ui5,4310897585,4289210294,1575250,45743875,168656,0
hyperjump,v1.17.6,ui5,4317300085,4274758919,1750750,46297834,167264,0
hyperjump,v1.17.6,ui5,4540864501,4422197544,1528500,46760666,164216,0
hyperjump,v1.17.6,ui5-invalid,4418245252,4432378336,2303083,48459416,166172,0
hyperjump,v1.17.6,ui5-invalid,4358151794,4357780836,2322584,43850458,166212,0
hyperjump,v1.17.6,ui5-invalid,4365000585,4405711586,2362958,43629084,168752,0
hyperjump,v1.17.6,unreal-engine-uproject-rmUniqueItems,321958500,265619458,1294583,17938083,159744,0
hyperjump,v1.17.6,unreal-engine-uproject-rmUniqueItems,329177042,277084000,1242084,19206875,159552,0
hyperjump,v1.17.6,unreal-engine-uproject-rmUniqueItems,323331125,291047125,965292,19048166,159772,0
hyperjump,v1.17.6,unreal-engine-uproject-rmUniqueItems-invalid,333451792,284364375,1937958,18995500,161780,0
hyperjump,v1.17.6,unreal-engine-uproject-rmUniqueItems-invalid,331148125,288628167,2023459,19724917,161308,0
hyperjump,v1.17.6,unreal-engine-uproject-rmUniqueItems-invalid,331917667,287848375,3063916,19214625,161956,0
hyperjump,v1.17.6,vercel,932796458,896433417,941750,29702875,162108,0
hyperjump,v1.17.6,vercel,922187417,889645209,971333,27742417,163872,0
hyperjump,v1.17.6,vercel,936570834,904351084,972333,28379000,162932,0
hyperjump,v1.17.6,vercel-invalid,948528126,885017126,1585542,28475417,162768,0
hyperjump,v1.17.6,vercel-invalid,933524084,923858376,1282333,28892041,163328,0
hyperjump,v1.17.6,vercel-invalid,939136209,926282959,3821084,28753208,163852,0
hyperjump,v1.17.6,yamllint,63350584,35470417,1403500,16611167,157936,0
hyperjump,v1.17.6,yamllint,67583209,34849416,1494500,15693875,158324,0
hyperjump,v1.17.6,yamllint,65868708,39089583,1525709,16761083,158556,0
hyperjump,v1.17.6,yamllint-invalid,64565667,36479417,1791000,17305666,159964,0
hyperjump,v1.17.6,yamllint-invalid,64875459,38006875,1794291,15739500,159304,0
hyperjump,v1.17.6,yamllint-invalid,65412292,36525167,1736541,17717666,159284,0
